Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD400,2024-01-11,C039,Customer 719 ,Corporate,West ,,Apparel,Apparel Product,10,105846,0.0,1252
ORD407,05-03-2024,C295,Customer 720 ,Corporate,South,Fashion,Accessories,Accessories Product,1,N/A,0.1,-2627
ORD177,2024-03-17,C128,  Rahul Sharma ,consumer,South,Electronics,Laptop,Laptop Product,10,22622,0.05,20295
ORD484,2024-01-27,C163,Customer 722 ,Home Office,west,,Mobile,Mobile Product,6,60208,0.0,19788
ORD225,2024-03-21,C283,Customer 723 ,Corporate,West ,Furniture,Table,Table Product,3,41719,0.1,4743
ORD034,2024-02-05,C009,Customer 724 ,Home office,South,,Mobile,Mobile Product,4,31484,0.0,13085
ORD271,05-03-2024,C183,Customer 725 ,Home office,West ,,Mobile,Mobile Product,7,102090,0.0,21192
ORD452,2024-01-28,C292,Customer 726 ,Home office,West ,Electronics,Accessories,Accessories Product,4,116634,0.15,12480
ORD242,2024-02-27,C273,Customer 727 ,Corporate,east,Electronics,Accessories,Accessories Product,9,22554,0.1,18327
ORD064,2024-03-31,C019,  Rahul Sharma ,Home office,West ,Furniture,Storage,Storage Product,3,137195,0.05,-5341
ORD071,2024-02-22,C165,Customer 729 ,Home office,east,,Apparel,Apparel Product,6,145650,0.05,8302
ORD498,16-01-2024,C285,Customer 730 ,Home office,west,Fashion,Accessories,Accessories Product,10,N/A,0.05,3766
ORD055,2024-02-15,C202,Customer 731 ,consumer,South,Fashion,Apparel,Apparel Product,3,106344,0.05,7982
ORD115,2024-03-21,C206,Customer 732 ,Corporate,west,Fashion,Footwear,Footwear Product,1,31862,0.1,11865
ORD104,2024-01-04,C124,Customer 733 ,Corporate,West ,Fashion,Apparel,Apparel Product,8,144465,0.0,14703
ORD138,2024-02-10,C068,Customer 734 ,consumer,EAST,Electronics,Mobile,Mobile Product,9,103632,0.1,15691
ORD070,27-03-2024,C150,  Rahul Sharma ,Corporate,West ,Fashion,Accessories,Accessories Product,8,78046,0.0,7584
ORD142,2024-01-15,C058,Customer 736 ,consumer,west,,Mobile,Mobile Product,6,86869,0.1,-5974
ORD448,2024-04-23,C244,Customer 737 ,Corporate,West ,Furniture,Storage,Storage Product,5,81875,0.05,2687
ORD004,2024-02-10,C085,Customer 738 ,consumer,EAST,Fashion,Apparel,Apparel Product,7,31433,0.0,2529
ORD216,2024-01-25,C135,Customer 739 ,Consumer,West ,Fashion,Apparel,Apparel Product,1,50028,0.05,15407
ORD429,23-03-2024,C153,Customer 740 ,Home office,EAST,,Mobile,Mobile Product,8,N/A,0.15,8436
ORD126,2024-01-11,C102,Customer 741 ,Home office,east,Electronics,Laptop,Laptop Product,2,89292,0.1,14130
ORD014,2024-03-23,C062,  Rahul Sharma ,consumer,South,,Chair,Chair Product,6,133586,0.0,23357
ORD243,2024-02-25,C194,Customer 743 ,consumer,east,Furniture,Chair,Chair Product,3,128991,0.05,3408
ORD198,2024-01-24,C165,Customer 744 ,Consumer,west,Furniture,Storage,Storage Product,9,62199,0.15,-3258
ORD032,05-03-2024,C206,Customer 745 ,Consumer,west,Fashion,Apparel,Apparel Product,4,140817,0.0,1737
ORD138,2024-03-16,C008,Customer 746 ,Home Office,west,Furniture,Table,Table Product,3,7563,0.1,4164
ORD459,2024-01-04,C190,Customer 747 ,Home Office,east,Furniture,Chair,Chair Product,7,113651,0.15,4179
ORD007,2024-01-09,C247,Customer 748 ,consumer,west,Electronics,Mobile,Mobile Product,6,19385,0.1,8823
ORD314,2024-02-09,C006,  Rahul Sharma ,Corporate,EAST,Electronics,Mobile,Mobile Product,5,48252,0.1,20338
ORD234,16-04-2024,C036,Customer 750 ,Corporate,EAST,,Mobile,Mobile Product,7,N/A,0.15,13029
ORD016,2024-01-12,C154,Customer 751 ,Home office,east,Furniture,Storage,Storage Product,7,125809,0.1,14553
ORD304,2024-03-20,C197,Customer 752 ,Home Office,South,Furniture,Table,Table Product,4,87401,0.0,-4418
ORD424,2024-03-17,C110,Customer 753 ,Home Office,West ,Electronics,Mobile,Mobile Product,9,12836,0.0,12064
ORD081,2024-01-03,C031,Customer 754 ,Home Office,South,Electronics,Laptop,Laptop Product,10,107310,0.15,3735
ORD494,09-01-2024,C059,Customer 755 ,Home Office,east,,Apparel,Apparel Product,2,75983,0.0,21387
ORD100,2024-03-11,C005,  Rahul Sharma ,consumer,South,Electronics,Laptop,Laptop Product,4,120854,0.0,15376
ORD086,2024-02-06,C193,Customer 757 ,consumer,South,,Apparel,Apparel Product,3,84666,0.15,15899
ORD079,2024-04-11,C222,Customer 758 ,Consumer,South,Furniture,Storage,Storage Product,2,128907,0.15,2474
ORD126,2024-04-09,C032,Customer 759 ,consumer,West ,,Chair,Chair Product,1,46562,0.0,5323
ORD116,22-02-2024,C034,Customer 760 ,Corporate,east,Electronics,Laptop,Laptop Product,2,N/A,0.15,-5611
ORD407,2024-01-26,C103,Customer 761 ,Home office,east,Furniture,Table,Table Product,10,4921,0.15,23685
ORD145,2024-02-09,C054,Customer 762 ,Home office,South,Furniture,Table,Table Product,4,6173,0.1,16736
ORD332,2024-04-15,C242,  Rahul Sharma ,consumer,east,Furniture,Storage,Storage Product,8,2613,0.1,16721
ORD164,2024-02-10,C247,Customer 764 ,Home Office,West ,,Apparel,Apparel Product,6,84350,0.15,20079
ORD439,10-03-2024,C229,Customer 765 ,Consumer,EAST,Furniture,Chair,Chair Product,10,140642,0.05,18844
ORD136,2024-04-30,C171,Customer 766 ,Corporate,east,Fashion,Apparel,Apparel Product,5,55395,0.1,4160
ORD464,2024-02-15,C006,Customer 767 ,Consumer,west,Fashion,Apparel,Apparel Product,1,77392,0.15,2979
ORD079,2024-02-21,C158,Customer 768 ,consumer,West ,Electronics,Accessories,Accessories Product,10,28440,0.15,-6163
ORD377,2024-02-18,C067,Customer 769 ,consumer,South,,Chair,Chair Product,8,36598,0.05,15700
ORD166,08-01-2024,C065,  Rahul Sharma ,Corporate,South,,Mobile,Mobile Product,3,N/A,0.15,14379
ORD425,2024-04-07,C138,Customer 771 ,Home office,EAST,Fashion,Footwear,Footwear Product,9,40497,0.1,16650
ORD491,2024-03-06,C023,Customer 772 ,Consumer,east,Electronics,Laptop,Laptop Product,6,32592,0.0,8547
ORD131,2024-04-05,C198,Customer 773 ,Home Office,west,,Mobile,Mobile Product,8,117176,0.15,6504
ORD007,2024-04-23,C016,Customer 774 ,Consumer,west,Fashion,Footwear,Footwear Product,6,107075,0.05,12400
ORD483,11-03-2024,C106,Customer 775 ,Consumer,EAST,Furniture,Chair,Chair Product,3,109676,0.15,15999
ORD192,2024-02-22,C235,Customer 776 ,consumer,EAST,Electronics,Accessories,Accessories Product,10,99205,0.0,-6019
ORD445,2024-03-03,C232,  Rahul Sharma ,Consumer,EAST,,Mobile,Mobile Product,4,36116,0.05,20443
ORD490,2024-03-14,C169,Customer 778 ,consumer,west,Fashion,Accessories,Accessories Product,4,19810,0.05,7775
ORD432,2024-04-28,C029,Customer 779 ,Corporate,EAST,,Apparel,Apparel Product,9,136442,0.05,10890
ORD283,26-01-2024,C141,Customer 780 ,Home Office,South,Electronics,Mobile,Mobile Product,8,N/A,0.15,16880
ORD269,2024-04-13,C117,Customer 781 ,Corporate,EAST,,Apparel,Apparel Product,8,95500,0.05,15155
ORD394,2024-03-06,C139,Customer 782 ,Home Office,EAST,Furniture,Table,Table Product,3,49349,0.1,10264
ORD451,2024-01-09,C297,Customer 783 ,Corporate,east,Electronics,Accessories,Accessories Product,9,136861,0.15,12546
ORD224,2024-04-23,C284,  Rahul Sharma ,Home office,west,,Chair,Chair Product,2,41749,0.15,-3884
ORD497,13-04-2024,C115,Customer 785 ,Home Office,South,Furniture,Storage,Storage Product,1,137211,0.0,12110
ORD475,2024-01-25,C252,Customer 786 ,Home Office,west,Furniture,Storage,Storage Product,2,52372,0.05,14343
ORD028,2024-01-14,C081,Customer 787 ,consumer,east,Fashion,Accessories,Accessories Product,8,98120,0.1,18587
ORD408,2024-01-28,C195,Customer 788 ,Corporate,South,Electronics,Accessories,Accessories Product,7,47418,0.1,8529
ORD177,2024-02-14,C209,Customer 789 ,consumer,west,Furniture,Table,Table Product,9,37670,0.15,16799
ORD249,28-02-2024,C046,Customer 790 ,consumer,EAST,Electronics,Accessories,Accessories Product,7,N/A,0.15,23745
ORD206,2024-02-24,C219,  Rahul Sharma ,Home Office,South,,Apparel,Apparel Product,3,130612,0.0,13378
ORD354,2024-02-08,C071,Customer 792 ,Corporate,EAST,Fashion,Accessories,Accessories Product,2,77769,0.0,-5049
ORD182,2024-03-12,C265,Customer 793 ,Home office,EAST,Electronics,Laptop,Laptop Product,6,64114,0.05,10255
ORD056,2024-02-12,C003,Customer 794 ,Corporate,West ,Electronics,Mobile,Mobile Product,1,136607,0.0,1651
ORD123,02-02-2024,C237,Customer 795 ,Consumer,east,Electronics,Accessories,Accessories Product,7,142951,0.05,7653
ORD222,2024-02-07,C271,Customer 796 ,consumer,West ,Electronics,Laptop,Laptop Product,2,112853,0.0,24968
ORD024,2024-01-17,C230,Customer 797 ,Corporate,east,Fashion,Apparel,Apparel Product,8,61159,0.15,19520
ORD255,2024-02-29,C201,  Rahul Sharma ,Home Office,West ,Electronics,Laptop,Laptop Product,4,105425,0.15,8785
ORD095,2024-03-10,C174,Customer 799 ,Home office,east,Electronics,Accessories,Accessories Product,4,5310,0.05,11342
ORD094,06-03-2024,C155,Customer 800 ,Home office,West ,Electronics,Accessories,Accessories Product,3,N/A,0.0,-5371
ORD172,2024-02-12,C050,Customer 801 ,Corporate,EAST,Furniture,Storage,Storage Product,10,15900,0.1,16062
ORD261,2024-04-11,C132,Customer 802 ,Consumer,east,Electronics,Mobile,Mobile Product,4,91677,0.15,20631
ORD117,2024-01-27,C088,Customer 803 ,Consumer,west,,Apparel,Apparel Product,6,93873,0.0,20091
ORD173,2024-04-01,C021,Customer 804 ,Home Office,South,Fashion,Apparel,Apparel Product,6,117450,0.15,6563
ORD170,13-04-2024,C109,  Rahul Sharma ,Corporate,east,Furniture,Chair,Chair Product,5,12095,0.15,3245
ORD290,2024-01-20,C041,Customer 806 ,Home office,West ,Furniture,Table,Table Product,10,124121,0.0,1329
ORD120,2024-02-25,C020,Customer 807 ,consumer,EAST,,Apparel,Apparel Product,6,18852,0.0,23542
ORD387,2024-03-07,C012,Customer 808 ,Consumer,West ,Electronics,Laptop,Laptop Product,5,143833,0.05,-4914
ORD337,2024-04-24,C114,Customer 809 ,Consumer,west,,Mobile,Mobile Product,1,60904,0.0,16525
ORD294,22-03-2024,C215,Customer 810 ,Corporate,South,,Apparel,Apparel Product,2,N/A,0.05,2150
ORD279,2024-04-06,C050,Customer 811 ,consumer,west,Fashion,Footwear,Footwear Product,10,35402,0.05,9103
ORD432,2024-03-03,C086,  Rahul Sharma ,Home Office,EAST,Electronics,Accessories,Accessories Product,5,109551,0.05,6965
ORD142,2024-03-24,C290,Customer 813 ,Home office,West ,Furniture,Storage,Storage Product,9,50965,0.05,719
ORD375,2024-01-21,C143,Customer 814 ,Home Office,east,Furniture,Storage,Storage Product,5,98990,0.05,11301
ORD453,26-04-2024,C018,Customer 815 ,consumer,EAST,Fashion,Accessories,Accessories Product,9,25367,0.05,17610
ORD221,2024-01-12,C073,Customer 816 ,Home Office,west,,Apparel,Apparel Product,10,121699,0.15,-4472
ORD455,2024-03-23,C094,Customer 817 ,Home Office,West ,,Mobile,Mobile Product,1,17488,0.05,7807
ORD236,2024-04-07,C028,Customer 818 ,Corporate,east,Fashion,Apparel,Apparel Product,10,47595,0.0,18421
ORD146,2024-01-15,C238,  Rahul Sharma ,Consumer,EAST,,Mobile,Mobile Product,9,54697,0.05,9087
ORD150,11-01-2024,C262,Customer 820 ,consumer,east,Fashion,Footwear,Footwear Product,3,N/A,0.15,13464
ORD472,2024-02-23,C147,Customer 821 ,Home Office,east,,Mobile,Mobile Product,6,78967,0.15,16710
ORD237,2024-04-12,C064,Customer 822 ,Consumer,South,Furniture,Storage,Storage Product,5,78187,0.15,19138
ORD332,2024-04-07,C182,Customer 823 ,Home Office,west,Electronics,Laptop,Laptop Product,2,104377,0.0,737
ORD184,2024-02-15,C199,Customer 824 ,consumer,west,Electronics,Mobile,Mobile Product,4,83953,0.15,-3162
ORD260,17-04-2024,C256,Customer 825 ,consumer,EAST,Fashion,Accessories,Accessories Product,8,94122,0.0,3251
ORD425,2024-01-29,C155,  Rahul Sharma ,Home Office,west,,Mobile,Mobile Product,6,108311,0.1,19238
ORD229,2024-01-25,C236,Customer 827 ,Home Office,EAST,Electronics,Mobile,Mobile Product,7,110349,0.05,9013
ORD419,2024-01-17,C017,Customer 828 ,consumer,EAST,Electronics,Accessories,Accessories Product,7,37918,0.1,12295
ORD224,2024-02-09,C293,Customer 829 ,Consumer,South,Fashion,Apparel,Apparel Product,10,86763,0.05,6138
ORD068,20-03-2024,C258,Customer 830 ,consumer,West ,Fashion,Footwear,Footwear Product,6,N/A,0.15,22050
ORD495,2024-02-12,C066,Customer 831 ,Home Office,West ,Electronics,Accessories,Accessories Product,10,123031,0.15,17981
ORD268,2024-04-20,C288,Customer 832 ,Home Office,South,Electronics,Mobile,Mobile Product,10,97009,0.0,-1626
ORD194,2024-04-24,C291,  Rahul Sharma ,Corporate,EAST,Furniture,Storage,Storage Product,5,86168,0.1,21952
ORD296,2024-01-14,C240,Customer 834 ,Consumer,east,,Chair,Chair Product,10,145573,0.15,8836
ORD282,01-02-2024,C068,Customer 835 ,Consumer,EAST,Electronics,Mobile,Mobile Product,1,107711,0.1,17803
ORD169,2024-01-21,C284,Customer 836 ,Corporate,West ,Electronics,Accessories,Accessories Product,3,40867,0.1,8775
ORD411,2024-03-09,C139,Customer 837 ,Home office,West ,Furniture,Storage,Storage Product,2,138323,0.05,14746
ORD171,2024-04-11,C268,Customer 838 ,Home Office,South,Furniture,Storage,Storage Product,7,124453,0.05,10275
ORD146,2024-03-28,C154,Customer 839 ,Home office,South,Electronics,Laptop,Laptop Product,8,60026,0.1,3523
ORD052,04-03-2024,C195,  Rahul Sharma ,consumer,South,,Apparel,Apparel Product,3,N/A,0.15,-3761
ORD137,2024-03-16,C118,Customer 841 ,Corporate,east,Electronics,Accessories,Accessories Product,9,106093,0.15,20589
ORD197,2024-04-01,C046,Customer 842 ,Corporate,South,Fashion,Accessories,Accessories Product,3,124089,0.05,19019
ORD254,2024-03-19,C227,Customer 843 ,Home Office,EAST,Electronics,Laptop,Laptop Product,3,92304,0.15,5274
ORD072,2024-01-16,C174,Customer 844 ,Corporate,east,Electronics,Mobile,Mobile Product,5,147609,0.15,13578
ORD058,07-03-2024,C264,Customer 845 ,Corporate,South,Fashion,Footwear,Footwear Product,9,34458,0.15,11192
ORD456,2024-04-17,C024,Customer 846 ,consumer,EAST,Furniture,Table,Table Product,6,69101,0.05,20274
ORD401,2024-01-29,C059,  Rahul Sharma ,consumer,east,Fashion,Apparel,Apparel Product,1,10086,0.0,16761
ORD179,2024-04-07,C266,Customer 848 ,Consumer,west,Furniture,Table,Table Product,8,96583,0.15,-5146
ORD229,2024-03-20,C021,Customer 849 ,consumer,EAST,,Chair,Chair Product,4,74169,0.0,854
ORD008,24-01-2024,C174,Customer 850 ,Corporate,West ,Fashion,Footwear,Footwear Product,1,N/A,0.0,16723
ORD182,2024-03-30,C238,Customer 851 ,Home Office,EAST,,Chair,Chair Product,5,138423,0.05,16907
ORD461,2024-04-13,C087,Customer 852 ,Home Office,West ,Furniture,Table,Table Product,2,109349,0.0,15446
ORD147,2024-03-23,C076,Customer 853 ,Home Office,east,Furniture,Chair,Chair Product,9,15396,0.05,24281
ORD037,2024-02-11,C217,  Rahul Sharma ,Home office,EAST,Electronics,Mobile,Mobile Product,6,148884,0.05,21202
ORD414,12-01-2024,C041,Customer 855 ,Consumer,west,Electronics,Laptop,Laptop Product,6,148989,0.15,22142
ORD272,2024-02-27,C076,Customer 856 ,Corporate,west,Electronics,Accessories,Accessories Product,7,81997,0.1,-3581
ORD414,2024-03-23,C020,Customer 857 ,Corporate,EAST,Fashion,Footwear,Footwear Product,10,109731,0.05,8383
ORD316,2024-03-24,C276,Customer 858 ,Corporate,east,Electronics,Accessories,Accessories Product,3,113873,0.0,24108
ORD455,2024-02-09,C017,Customer 859 ,consumer,east,Electronics,Accessories,Accessories Product,4,22865,0.0,12285
ORD353,16-02-2024,C215,Customer 860 ,Consumer,South,,Apparel,Apparel Product,7,N/A,0.15,17078
ORD348,2024-01-02,C166,  Rahul Sharma ,Home Office,West ,Furniture,Chair,Chair Product,4,149772,0.05,3951
ORD335,2024-04-24,C156,Customer 862 ,consumer,west,Furniture,Table,Table Product,9,95204,0.05,6074
ORD434,2024-01-08,C276,Customer 863 ,consumer,South,Fashion,Footwear,Footwear Product,8,47953,0.15,1342
ORD377,2024-02-10,C248,Customer 864 ,Corporate,east,,Chair,Chair Product,7,130392,0.1,-2870
ORD420,27-04-2024,C296,Customer 865 ,Consumer,EAST,Fashion,Apparel,Apparel Product,8,47844,0.05,10389
ORD307,2024-02-03,C223,Customer 866 ,Home Office,east,Fashion,Footwear,Footwear Product,1,5167,0.15,4507
ORD199,2024-03-03,C213,Customer 867 ,Corporate,west,Electronics,Mobile,Mobile Product,5,30204,0.05,17420
ORD094,2024-04-23,C167,  Rahul Sharma ,Home Office,West ,Fashion,Apparel,Apparel Product,9,28152,0.15,5660
ORD352,2024-02-24,C195,Customer 869 ,Home Office,West ,Furniture,Table,Table Product,8,5138,0.15,14856
ORD103,01-04-2024,C268,Customer 870 ,consumer,east,Electronics,Mobile,Mobile Product,3,N/A,0.05,12646
ORD089,2024-01-28,C234,Customer 871 ,Corporate,West ,,Chair,Chair Product,2,119586,0.15,21343
ORD203,2024-03-30,C039,Customer 872 ,Home office,west,Fashion,Accessories,Accessories Product,4,82110,0.0,-5980
ORD008,2024-04-01,C207,Customer 873 ,Home Office,EAST,,Mobile,Mobile Product,6,108344,0.15,6964
ORD102,2024-01-04,C024,Customer 874 ,Home Office,west,Electronics,Laptop,Laptop Product,2,129883,0.1,16159
ORD417,24-04-2024,C053,  Rahul Sharma ,consumer,east,,Apparel,Apparel Product,5,31531,0.15,14489
ORD259,2024-04-13,C181,Customer 876 ,Consumer,EAST,Electronics,Accessories,Accessories Product,3,66796,0.05,24253
ORD151,2024-01-07,C035,Customer 877 ,Corporate,EAST,Electronics,Laptop,Laptop Product,4,75488,0.05,18658
ORD066,2024-03-22,C159,Customer 878 ,Consumer,west,Electronics,Accessories,Accessories Product,3,8624,0.0,19463
ORD400,2024-02-07,C200,Customer 879 ,Home office,South,Fashion,Apparel,Apparel Product,3,100307,0.15,6780
ORD376,01-01-2024,C025,Customer 880 ,Home office,west,Furniture,Table,Table Product,3,N/A,0.05,-6872
ORD249,2024-01-05,C006,Customer 881 ,consumer,east,Electronics,Accessories,Accessories Product,8,122343,0.1,21175
ORD030,2024-01-09,C021,  Rahul Sharma ,consumer,West ,Electronics,Mobile,Mobile Product,2,6346,0.0,13546
ORD088,2024-04-29,C209,Customer 883 ,Corporate,east,Electronics,Laptop,Laptop Product,10,115318,0.0,7050
ORD095,2024-04-12,C210,Customer 884 ,Home office,west,Furniture,Chair,Chair Product,5,29723,0.1,13801
ORD315,16-04-2024,C053,Customer 885 ,Home office,west,Fashion,Accessories,Accessories Product,9,142656,0.15,23019
ORD471,2024-01-09,C125,Customer 886 ,consumer,west,Furniture,Chair,Chair Product,3,102751,0.1,10995
ORD228,2024-01-23,C191,Customer 887 ,Corporate,west,Fashion,Apparel,Apparel Product,10,26679,0.15,2455
ORD485,2024-03-16,C235,Customer 888 ,consumer,east,Furniture,Table,Table Product,3,31782,0.15,-5641
ORD008,2024-01-12,C289,  Rahul Sharma ,Home Office,EAST,,Chair,Chair Product,2,113607,0.05,13807
ORD483,19-02-2024,C223,Customer 890 ,Corporate,east,Electronics,Accessories,Accessories Product,5,N/A,0.0,17453
ORD437,2024-02-05,C140,Customer 891 ,Home office,west,Furniture,Storage,Storage Product,9,130528,0.1,8997
ORD237,2024-02-25,C272,Customer 892 ,consumer,west,Fashion,Apparel,Apparel Product,9,29989,0.1,13536
ORD201,2024-04-07,C122,Customer 893 ,Corporate,east,,Mobile,Mobile Product,2,46818,0.0,10298
ORD074,2024-03-08,C243,Customer 894 ,Home Office,west,Furniture,Storage,Storage Product,3,137643,0.1,15087
ORD227,25-02-2024,C062,Customer 895 ,Home office,east,Electronics,Mobile,Mobile Product,2,142140,0.05,2183
ORD410,2024-04-25,C182,  Rahul Sharma ,Consumer,EAST,Fashion,Apparel,Apparel Product,3,138495,0.15,-2604
ORD453,2024-01-08,C163,Customer 897 ,Home office,West ,,Apparel,Apparel Product,7,135767,0.1,3118
ORD297,2024-02-24,C050,Customer 898 ,consumer,west,Electronics,Accessories,Accessories Product,1,144170,0.1,1611
ORD083,2024-02-06,C198,Customer 899 ,Consumer,South,,Mobile,Mobile Product,5,62693,0.1,16692
ORD346,30-01-2024,C095,Customer 900 ,Corporate,west,Furniture,Chair,Chair Product,6,N/A,0.1,17473
ORD307,2024-02-17,C134,Customer 901 ,Home Office,South,Electronics,Laptop,Laptop Product,4,64427,0.0,4795
ORD257,2024-01-21,C045,Customer 902 ,Home office,west,Furniture,Chair,Chair Product,2,90877,0.0,20379
ORD479,2024-02-14,C134,  Rahul Sharma ,Consumer,South,,Mobile,Mobile Product,7,32325,0.15,10263
ORD002,2024-03-24,C217,Customer 904 ,Home Office,West ,Furniture,Storage,Storage Product,10,89311,0.1,-2718
ORD297,11-02-2024,C258,Customer 905 ,consumer,West ,,Apparel,Apparel Product,10,17714,0.05,13585
ORD267,2024-03-18,C280,Customer 906 ,Corporate,EAST,Electronics,Accessories,Accessories Product,9,85331,0.0,22806
ORD216,2024-01-04,C081,Customer 907 ,Corporate,West ,Furniture,Storage,Storage Product,10,109412,0.05,15397
ORD030,2024-04-08,C198,Customer 908 ,Consumer,east,Furniture,Chair,Chair Product,4,112591,0.05,22154
ORD415,2024-02-17,C139,Customer 909 ,Home office,west,,Mobile,Mobile Product,3,70175,0.1,15710
ORD430,13-01-2024,C075,  Rahul Sharma ,Corporate,West ,Electronics,Laptop,Laptop Product,8,N/A,0.15,10359
ORD480,2024-01-09,C149,Customer 911 ,consumer,West ,,Mobile,Mobile Product,9,127291,0.05,19249
ORD392,2024-01-22,C034,Customer 912 ,consumer,EAST,Furniture,Chair,Chair Product,7,50370,0.1,-3186
ORD163,2024-01-08,C115,Customer 913 ,Consumer,west,Furniture,Table,Table Product,5,70942,0.0,7069
ORD137,2024-02-20,C070,Customer 914 ,Consumer,west,Electronics,Accessories,Accessories Product,7,141722,0.15,13665
ORD299,28-04-2024,C297,Customer 915 ,Consumer,east,Furniture,Table,Table Product,7,64006,0.15,11787
ORD443,2024-03-08,C250,Customer 916 ,consumer,South,,Apparel,Apparel Product,8,42978,0.0,3334
ORD444,2024-04-10,C074,  Rahul Sharma ,consumer,EAST,Electronics,Mobile,Mobile Product,7,40693,0.05,15772
ORD311,2024-04-18,C075,Customer 918 ,consumer,west,,Chair,Chair Product,2,111393,0.15,723
ORD482,2024-02-16,C276,Customer 919 ,Home Office,west,Electronics,Mobile,Mobile Product,8,3264,0.05,15709
ORD295,03-03-2024,C209,Customer 920 ,consumer,West ,Electronics,Laptop,Laptop Product,8,N/A,0.05,-4094
ORD335,2024-03-02,C094,Customer 921 ,Home Office,west,Electronics,Laptop,Laptop Product,6,121350,0.15,21903
ORD099,2024-03-28,C051,Customer 922 ,Consumer,east,Electronics,Accessories,Accessories Product,7,141501,0.1,23090
ORD472,2024-03-21,C006,Customer 923 ,Corporate,West ,Furniture,Table,Table Product,3,75576,0.05,1044
ORD305,2024-01-24,C063,  Rahul Sharma ,Consumer,South,Fashion,Accessories,Accessories Product,5,60781,0.05,8882
ORD376,12-04-2024,C044,Customer 925 ,Corporate,east,Furniture,Chair,Chair Product,4,20834,0.15,22830
ORD223,2024-04-01,C144,Customer 926 ,Corporate,South,Furniture,Chair,Chair Product,10,50454,0.1,2712
ORD027,2024-01-15,C235,Customer 927 ,Home Office,EAST,Electronics,Mobile,Mobile Product,1,68680,0.0,15147
ORD477,2024-01-17,C030,Customer 928 ,Corporate,South,Electronics,Accessories,Accessories Product,1,118730,0.0,-1401
ORD246,2024-03-15,C149,Customer 929 ,Home Office,South,Electronics,Mobile,Mobile Product,5,92973,0.1,21277
ORD408,27-03-2024,C241,Customer 930 ,consumer,South,Electronics,Accessories,Accessories Product,7,N/A,0.15,17151
ORD135,2024-01-31,C263,  Rahul Sharma ,Consumer,EAST,Electronics,Laptop,Laptop Product,2,38027,0.0,1037
ORD360,2024-03-24,C250,Customer 932 ,consumer,EAST,Electronics,Laptop,Laptop Product,1,14073,0.05,6012
ORD009,2024-03-07,C056,Customer 933 ,Home office,West ,Electronics,Laptop,Laptop Product,10,13543,0.1,9596
ORD388,2024-02-18,C148,Customer 934 ,Corporate,EAST,Electronics,Accessories,Accessories Product,8,134053,0.15,3248
ORD293,10-02-2024,C123,Customer 935 ,Consumer,EAST,Fashion,Apparel,Apparel Product,10,123877,0.15,24244
ORD301,2024-02-02,C175,Customer 936 ,Consumer,east,Furniture,Table,Table Product,9,95339,0.15,-2619
ORD030,2024-04-27,C218,Customer 937 ,Corporate,west,Fashion,Footwear,Footwear Product,9,108605,0.0,21231
ORD075,2024-04-17,C119,  Rahul Sharma ,consumer,EAST,,Apparel,Apparel Product,9,69713,0.1,19955
ORD331,2024-03-25,C072,Customer 939 ,Consumer,east,Fashion,Accessories,Accessories Product,10,24454,0.05,22176
ORD240,12-03-2024,C025,Customer 940 ,Home office,EAST,Electronics,Laptop,Laptop Product,3,N/A,0.15,16935
ORD105,2024-04-11,C242,Customer 941 ,consumer,EAST,,Apparel,Apparel Product,3,128733,0.1,6469
ORD400,2024-01-17,C113,Customer 942 ,Home office,west,Furniture,Storage,Storage Product,3,129686,0.15,2557
ORD206,2024-04-29,C230,Customer 943 ,Consumer,east,Electronics,Accessories,Accessories Product,2,48744,0.0,1685
ORD358,2024-01-11,C187,Customer 944 ,Corporate,South,Fashion,Apparel,Apparel Product,1,96894,0.0,-5335
ORD216,18-03-2024,C105,  Rahul Sharma ,Consumer,West ,Furniture,Storage,Storage Product,10,7842,0.1,12914
ORD062,2024-03-03,C299,Customer 946 ,Consumer,west,Fashion,Apparel,Apparel Product,3,8049,0.15,19509
ORD444,2024-04-18,C241,Customer 947 ,Corporate,EAST,Fashion,Accessories,Accessories Product,2,137609,0.05,14918
ORD190,2024-02-05,C145,Customer 948 ,Consumer,West ,Electronics,Laptop,Laptop Product,2,149090,0.1,9387
ORD041,2024-02-19,C259,Customer 949 ,Corporate,EAST,,Chair,Chair Product,3,10430,0.1,17854
ORD204,24-01-2024,C137,Customer 950 ,Consumer,east,Fashion,Footwear,Footwear Product,9,N/A,0.0,6110
ORD276,2024-01-10,C169,Customer 951 ,Corporate,east,,Chair,Chair Product,2,108684,0.15,9529
ORD223,2024-03-07,C126,  Rahul Sharma ,Consumer,South,Electronics,Accessories,Accessories Product,2,20682,0.05,-2266
ORD474,2024-04-06,C032,Customer 953 ,consumer,West ,Furniture,Table,Table Product,5,6118,0.1,21514
ORD087,2024-03-01,C037,Customer 954 ,consumer,east,,Mobile,Mobile Product,5,3798,0.05,13957
ORD034,21-01-2024,C052,Customer 955 ,Corporate,South,Furniture,Table,Table Product,3,58919,0.15,22385
ORD430,2024-03-26,C077,Customer 956 ,Home Office,EAST,,Apparel,Apparel Product,1,35879,0.1,15426
ORD215,2024-03-23,C108,Customer 957 ,Corporate,east,Electronics,Mobile,Mobile Product,9,90287,0.05,4308
